Variable,DictionaryID,DimensionID,Type,LanguageCode,DictionaryHumanName,Dimensionhumanname
c9.892,9,892,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.2 Discriminative Affections/892 Fop
c9.893,9,893,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.2 Discriminative Affections/893 Affectation
c9.894,9,894,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.2 Discriminative Affections/894 Ridicule
c9.895,9,895,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.2 Discriminative Affections/895 Laughingstock
c9.896,9,896,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.3 Prospective Affections/896 Hope
c9.897,9,897,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.3 Prospective Affections/897 Hopelessness
c9.898,9,898,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.3 Prospective Affections/898 Fear
c9.899,9,899,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.3 Prospective Affections/899 Courage
c9.900,9,900,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.3 Prospective Affections/900 Cowardice
c9.901,9,901,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.3 Prospective Affections/901 Rashness
c9.902,9,902,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.3 Prospective Affections/902 Caution
c9.903,9,903,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.3 Prospective Affections/903 Desire
c9.904,9,904,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.3 Prospective Affections/904 Indifference
c9.905,9,905,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.3 Prospective Affections/905 Dislike
c9.906,9,906,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.3 Prospective Affections/906 Fastidiousness
c9.907,9,907,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.3 Prospective Affections/907 Satiety
c9.908,9,908,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.4 Contemplative Affections/908 Wonder
c9.909,9,909,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.4 Contemplative Affections/909 Expectance
c9.910,9,910,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.4 Contemplative Affections/910 Prodigy
c9.911,9,911,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/911 Repute
c9.912,9,912,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/912 Disrepute
c9.913,9,913,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/913 Nobility
c9.914,9,914,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/914 Commonalty
c9.915,9,915,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/915 Title
c9.916,9,916,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/916 Pride
c9.917,9,917,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/917 Humility
c9.918,9,918,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/918 Vanity
c9.919,9,919,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/919 Modesty
c9.920,9,920,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/920 Ostentation
c9.921,9,921,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/921 Celebration
c9.922,9,922,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/922 Boasting
c9.923,9,923,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/923 Insolence
c9.924,9,924,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/924 Servility
c9.925,9,925,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.2 Personal Affections/6.2.5 Extrinsic Affections/925 Blusterer
c9.926,9,926,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/926 Friendship
c9.927,9,927,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/927 Enmity
c9.928,9,928,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/928 Friend
c9.929,9,929,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/929 Enemy
c9.930,9,930,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/930 Sociality
c9.931,9,931,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/931 Exclusion
c9.932,9,932,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/932 Courtesy
c9.933,9,933,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/933 Discourtesy
c9.934,9,934,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/934 Congratulation
c9.935,9,935,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/935 Love
c9.936,9,936,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/936 Hate
c9.937,9,937,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/937 Favorite
c9.938,9,938,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/938 Resentment
c9.939,9,939,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/939 Irascibility
c9.940,9,940,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/940 Sullenness
c9.941,9,941,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/941 Endearment
c9.942,9,942,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/942 Marriage
c9.943,9,943,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/943 Celibacy
c9.944,9,944,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.1 Social Affections/944 Divorce
c9.945,9,945,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.2 Diffusive Sympathetic Affections/945 Benevolence
c9.946,9,946,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.2 Diffusive Sympathetic Affections/946 Malevolence
c9.947,9,947,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.2 Diffusive Sympathetic Affections/947 Malediction
c9.948,9,948,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.2 Diffusive Sympathetic Affections/948 Threat
c9.949,9,949,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.2 Diffusive Sympathetic Affections/949 Philanthropy
c9.950,9,950,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.2 Diffusive Sympathetic Affections/950 Misanthropy
c9.951,9,951,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.2 Diffusive Sympathetic Affections/951 Benefactor
c9.952,9,952,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.2 Diffusive Sympathetic Affections/952 Evil Doer
c9.953,9,953,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.3 Special Sympathetic Affections/953 Pity
c9.954,9,954,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.3 Special Sympathetic Affections/954 Pitilessness
c9.955,9,955,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.3 Special Sympathetic Affections/955 Condolence
c9.956,9,956,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.4 Retrospective Sympathetic Affections/956 Gratitude
c9.957,9,957,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.4 Retrospective Sympathetic Affections/957 Ingratitude
c9.958,9,958,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.4 Retrospective Sympathetic Affections/958 Forgiveness
c9.959,9,959,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.4 Retrospective Sympathetic Affections/959 Revenge
c9.960,9,960,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.4 Retrospective Sympathetic Affections/960 Jealousy
c9.961,9,961,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.3 Sympathetic Affections/6.3.4 Retrospective Sympathetic Affections/961 Envy
c9.962,9,962,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.1 Moral Obligations/962 Right
c9.963,9,963,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.1 Moral Obligations/963 Wrong
c9.964,9,964,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.1 Moral Obligations/964 Dueness
c9.965,9,965,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.1 Moral Obligations/965 Undueness
c9.966,9,966,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.1 Moral Obligations/966 Duty
c9.967,9,967,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.1 Moral Obligations/967 Dereliction Of Duty
c9.968,9,968,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.1 Moral Obligations/968 Exemption
c9.969,9,969,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.2 Moral Sentiments/969 Respect
c9.970,9,970,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.2 Moral Sentiments/970 Disrespect
c9.971,9,971,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.2 Moral Sentiments/971 Contempt
c9.972,9,972,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.2 Moral Sentiments/972 Approbation
c9.973,9,973,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.2 Moral Sentiments/973 Disapprobation
c9.974,9,974,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.2 Moral Sentiments/974 Flattery
c9.975,9,975,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.2 Moral Sentiments/975 Detraction
c9.976,9,976,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.2 Moral Sentiments/976 Flatterer
c9.977,9,977,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.2 Moral Sentiments/977 Detractor
c9.978,9,978,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.2 Moral Sentiments/978 Vindication
c9.979,9,979,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.2 Moral Sentiments/979 Accusation
c9.980,9,980,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/980 Probity
c9.981,9,981,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/981 Improbity
c9.982,9,982,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/982 Knave
c9.983,9,983,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/983 Disinterestedness
c9.984,9,984,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/984 Selfishness
c9.985,9,985,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/985 Virtue
c9.986,9,986,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/986 Vice
c9.987,9,987,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/987 Innocence
c9.988,9,988,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/988 Guilt
c9.989,9,989,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/989 Good Man
c9.990,9,990,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/990 Bad Man
c9.991,9,991,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/991 Penitence
c9.992,9,992,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/992 Impenitence
c9.993,9,993,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.3 Moral Conditions/993 Atonement
c9.994,9,994,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.4 Moral Practice/1000 Sobriety
c9.995,9,995,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.4 Moral Practice/1001 Drunkenness
c9.996,9,996,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.4 Moral Practice/1002 Purity
c9.997,9,997,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.4 Moral Practice/1003 Impurity
c9.998,9,998,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.4 Moral Practice/1004 Libertine
c9.999,9,999,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.4 Moral Practice/994 Temperance
c9.1000,9,1000,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.4 Moral Practice/995 Intemperance
c9.1001,9,1001,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.4 Moral Practice/996 Sensualist
c9.1002,9,1002,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.4 Moral Practice/997 Asceticism
c9.1003,9,1003,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.4 Moral Practice/998 Fasting
c9.1004,9,1004,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.4 Moral Practice/999 Gluttony
c9.1005,9,1005,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.5 Institutions/1005 Legality
c9.1006,9,1006,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.5 Institutions/1006 Illegality
c9.1007,9,1007,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.5 Institutions/1007 Jurisdiction
c9.1008,9,1008,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.5 Institutions/1008 Tribunal
c9.1009,9,1009,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.5 Institutions/1009 Judge
c9.1010,9,1010,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.5 Institutions/1010 Lawyer
c9.1011,9,1011,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.5 Institutions/1011 Lawsuit
c9.1012,9,1012,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.5 Institutions/1012 Acquittal
c9.1013,9,1013,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.5 Institutions/1013 Condemnation
c9.1014,9,1014,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.5 Institutions/1014 Punishment
c9.1015,9,1015,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.5 Institutions/1015 Reward
c9.1016,9,1016,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.5 Institutions/1016 Penalty
c9.1017,9,1017,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.4 Moral Affections/6.4.5 Institutions/1017 Scourge
c9.1018,9,1018,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.1 Superhuman Beings And Regions/1018 Deity
c9.1019,9,1019,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.1 Superhuman Beings And Regions/1019 Angel
c9.1020,9,1020,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.1 Superhuman Beings And Regions/1020 Satan
c9.1021,9,1021,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.2 Religious Sentiments/1021 Piety
c9.1022,9,1022,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.2 Religious Sentiments/1022 Impiety
c9.1023,9,1023,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.2 Religious Sentiments/1023 Irreligion
c9.1024,9,1024,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.3 Acts Of Religion/1024 Worship
c9.1025,9,1025,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.3 Acts Of Religion/1025 Idolatry
c9.1026,9,1026,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.3 Acts Of Religion/1026 Sorcery
c9.1027,9,1027,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.3 Acts Of Religion/1027 Spell
c9.1028,9,1028,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.3 Acts Of Religion/1028 Sorcerer
c9.1029,9,1029,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.4 Mythological Deities And Powers/1029 Jupiter
c9.1030,9,1030,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.4 Mythological Deities And Powers/1030 Demon
c9.1031,9,1031,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.4 Mythological Deities And Powers/1031 Heaven
c9.1032,9,1032,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.4 Mythological Deities And Powers/1032 Hell
c9.1033,9,1033,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.4 Mythological Deities And Powers/1033 Theology
c9.1034,9,1034,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.4 Mythological Deities And Powers/1034 Orthodoxy
c9.1035,9,1035,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.4 Mythological Deities And Powers/1035 Heterodoxy
c9.1036,9,1036,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.4 Mythological Deities And Powers/1036 Judeo-christian Revelation
c9.1037,9,1037,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.4 Mythological Deities And Powers/1037 Pseudo-revelation
c9.1038,9,1038,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.5 Religious Institutions/1038 Churchdom
c9.1039,9,1039,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.5 Religious Institutions/1039 Clergy
c9.1040,9,1040,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.5 Religious Institutions/1040 Laity
c9.1041,9,1041,WORDCOUNT,eng,Roget's Thesaurus 1911 Edition,Class Vi - Sentiment And Moral Powers/6.5 Religious Affections/6.5.5 Religious Institutions/1041 Rite
